PA_E_-1151853,566358,9575073
PA_D_M14431,566297,9575153
BVIRT_FX66N1164,566360,9575073
CD_79L2300,566036,9575005
PA_D_U92L1000,566481,9574896
PA_D_U92L0937,566535,9574927
PA_D_TX76N2185,566425,9574995
CD_93L1000,566566,9574868
BVIRT_FX76N2000,566546,9575059
CD_76N2185,566411,9574988
CD_93L1268,566704,9574642
BVIRT_FU93L1314,566727,9574596
CD_91E0860,567039,9575856
PA_D_W91E1184,567071,9575848
BVIRT_SW91E0950,566953,9575878
PA_D_SY28E0744,567077,9575847
PA_0B-T34L1135,567092,9575865
DMUM_SY28E0744,567078,9575846
BVIRT_FT34L1135,567095,9575866
BVIRT_ST34L1135,567093,9575868
CD_91E1262,566631,9575796
BVIRT_FW91E1262,566638,9575793
CD_91E1000,566909,9575868
DMUM_FW91E1000,566916,9575873
BVIRT_FW91E1075,566803,9575894
BVIRT_FE63O0976,566814,9575873
CD_15L1160,566756,9576378
PA_E_-425232,566736,9576357
CD_15L1360,566623,9576249
CD_15L1520,566496,9576133
PA_D_5393,566439,9576077
PA_D_5392,566441,9576069
CD_12E4879,566503,9575967
CD_12E4989,566559,9575876
DMUM_FW91E1301,566616,9575784
CD_91E1352,566586,9575775
DMUM_FW91E1352,566588,9575767
CD_59E0708,566835,9576123
CD_59E0668,566844,9576165
CD_59E0748,566825,9576081
CD_59E0648,566847,9576185
CD_59E0774,566821,9576067
PA_D_S59E0628,566850,9576195
PA_D_S59E0798,566814,9576044
CD_59E0588,566891,9576205
PA_D_FS59E0827,566840,9576004
PA_D_SS59E0521,566961,9576219
BVIRT_FS59E0827,566839,9576003
CD_59E0817,566842,9575999
CD_59E0508,566973,9576222
BVIRT_SS59E0521,566961,9576218
CD_59E0833,566844,9575995
PA_EL_3377252,567001,9576226
PA_D_FS59E0868,566861,9575969
PA_E_-3058012,566862,9575967
BVIRT_FS59E0868,566861,9575969
BVIRT_FS59E0878,566864,9575967
CD_59E0883,566863,9575964
PA_0B-59E0903,566872,9575944
BVIRT_SS59E0903,566871,9575942
DMUM_FS59E0903,566873,9575941
DMUM_FK79E1219,567157,9574738
CD_79E1219,567176,9574745
CD_93L1314,566743,9574605
DMUM_FU93L1314,566727,9574596
PA_D_FT34L1086,567123,9575906
BVIRT_FT34L1086,567125,9575906
PA_D_D_FT34L1073,567124,9575910
CD_34L1108,567110,9575888
PA_D_FT34L1073,567130,9575916
PA_D_K93E1337,567109,9575912
PA_0A-T34L1135,567095,9575870
PA_E_-10730336,567150,9575959
CD_93E1337,567109,9575914
PA_D_K93E1278,567037,9575938
DMUM_FT34L1135,567094,9575866
DMUM_ST34L1135,567092,9575868
CD_34L0993,567171,9575984
PA_D_K93E1270,567029,9575944
PA_EL_3378555,567189,9576005
CD_93E1215,567000,9575986
CD_93E1205,566990,9575999
BVIRT_SK93E1180,566967,9576033
CD_63O0976,566809,9575863
DMUM_FE63O0976,566813,9575873
CD_93E1120,566934,9576083
PA_D_K93E1140,566944,9576066
PA_D_K93E1100,566922,9576099
DMUM_SK93E1180,566966,9576033
PA_E_-3309109,566923,9576123
CD_93E1046,566937,9576150
PA_D_K93E1020,566957,9576180
CD_93E0978,566962,9576187
DMUM_SS59E0521,566961,9576218
DMUM_FS59E0878,566863,9575967
CD_59E0878,566887,9575969
CD_59E0827,566835,9576001
DMUM_FS59E0827,566839,9576003
DMUM_FS59E0868,566861,9575969
CD_59E0869,566855,9575965
DMUM_FT34L1086,567124,9575906
BVIRT_FT34L1132,567146,9575914
CD_34L1132,567153,9575914
DMUM_FT34L1132,567146,9575914
